Split,Random_Seed,Output,Model,MSE,RMSE,MAE,R2
8,732181,lv,Hist Gradient Boosting,0.08177563278074028,0.2859643907565071,0.2034891773082388,0.9344538326802991
8,732181,lv,KNN,0.13375630258666826,0.3657270875757882,0.2259175646370138,0.8927894203776171
8,732181,lv,SVR,0.5924495185686676,0.7697074240051655,0.43715217177157606,0.5251299934700843
8,732181,lv,Bagging,0.02802925825334338,0.16741940823376297,0.10240472715545874,0.9775335220426022
8,732181,lv,MLP Neural Network,0.22129248609158952,0.47041735309360083,0.3236473723008674,0.8226259604882191
8,732181,lv,XGBoost,0.014605786831756371,0.12085440344379832,0.0871570193351333,0.9882929264506326
8,732181,lv,LightGBM,0.08201284571835342,0.28637884998434054,0.20427990041919866,0.9342636978152975
9,54887,tmp,Linear Regression,0.004005752151882795,0.06329101161999857,0.04477918406043856,0.50932781388653
9,54887,tmp,Ridge Regression,0.004005752687672807,0.06329101585274807,0.044779467305686216,0.5093277482565942
9,54887,tmp,Lasso Regression,0.00456974929810586,0.0675999208439319,0.04899559694565018,0.44024273268175396
9,54887,tmp,ElasticNet,0.004242994396377239,0.06513827136466886,0.04662646812398516,0.4802675609475555
9,54887,tmp,Decision Tree,0.00015867407238411924,0.012596589712462625,0.005911074523876939,0.9805637116266297
9,54887,tmp,Random Forest,2.9567192151274614e-05,0.00543757226630365,0.002347611241617419,0.9963782584992724
9,54887,tmp,Extra Trees,1.5020890738654815e-32,1.2255974354842137e-16,8.095088449575379e-17,1.0
9,54887,tmp,Gradient Boosting,0.0004266052998451664,0.020654425672120887,0.013006608430731786,0.9477443069002076
9,54887,tmp,AdaBoost,0.0020467286962955566,0.04524078576125261,0.0411796066552061,0.7492923162206923
9,54887,tmp,Hist Gradient Boosting,6.846578298417888e-05,0.008274405294894545,0.0050682977395881176,0.9916134962581179
9,54887,tmp,KNN,0.00014935311583069198,0.01222101124419301,0.005597974375054434,0.9817054532909484
9,54887,tmp,SVR,0.0008794386253258022,0.02965533047068945,0.015331769375003645,0.8922758931457071
9,54887,tmp,Bagging,2.9591113266432856e-05,0.005439771435127845,0.0023485695422799384,0.9963753283564617
9,54887,tmp,MLP Neural Network,0.0003413535718525288,0.018475756326941768,0.009937365275549415,0.9581869529147488
9,54887,tmp,XGBoost,5.77061088256823e-06,0.0024022095833977995,0.0017243095142071324,0.9992931469173326
9,54887,tmp,LightGBM,6.008153965649783e-05,0.0077512282676036465,0.0048542392023105995,0.9926404981410394
9,54887,flow,Linear Regression,0.03439667523514275,0.18546340672796546,0.1451874247405684,0.4751369821012903
9,54887,flow,Ridge Regression,0.03439668541215359,0.1854634341646719,0.14518175029506833,0.4751368268090538
9,54887,flow,Lasso Regression,0.03939319856451862,0.1984771991048811,0.15574761970742124,0.3988944297112803
9,54887,flow,ElasticNet,0.03679090226306981,0.1918095468506972,0.14878277789502967,0.43860318298199175
9,54887,flow,Decision Tree,0.00775853656398706,0.08808255538974252,0.05996817878025555,0.8816115543838597
9,54887,flow,Random Forest,0.0008995183384858286,0.029991971233745685,0.02302711039987559,0.9862741411323807
9,54887,flow,Extra Trees,1.2450169632653158e-31,3.528479790597242e-16,2.3309503627433304e-16,1.0
9,54887,flow,Gradient Boosting,0.010156146305499433,0.10077770738362445,0.07984565899970619,0.8450261380297868
9,54887,flow,AdaBoost,0.017727303709708174,0.133143921039258,0.10812141965295971,0.7294969336228694
9,54887,flow,Hist Gradient Boosting,0.0034337805134086645,0.05859846852443044,0.04622290797717089,0.9476035288076885
9,54887,flow,KNN,0.00452779893163155,0.06728892131422193,0.05081031024914463,0.9309097697539479
9,54887,flow,SVR,0.014852937424834222,0.12187262787367072,0.09036900397900513,0.7733572356000754
9,54887,flow,Bagging,0.0008953290594551414,0.029922049720150213,0.022978259606562995,0.9863380658466107
9,54887,flow,MLP Neural Network,0.00759289613725855,0.08713722589834123,0.06725146413150186,0.8841390816423644
9,54887,flow,XGBoost,0.0008527126525304851,0.029201244023679625,0.021736777937350887,0.9869883547421962
9,54887,flow,LightGBM,0.003439216064898614,0.05864482982240305,0.04621214224094378,0.9475205870716208
9,54887,lv,Linear Regression,1.0452927091819397,1.0223955737296302,0.7075682360645912,0.19564794396351237
9,54887,lv,Ridge Regression,1.0452930113302996,1.0223957214945198,0.7075872089547558,0.19564771146054705
9,54887,lv,Lasso Regression,1.14624805084282,1.0706297449832132,0.7816342379291392,0.11796287458581978
9,54887,lv,ElasticNet,1.091756512121213,1.04487152900307,0.7452368422929146,0.15989407799162836
9,54887,lv,Decision Tree,0.1281235450959024,0.35794349427794103,0.23010197422180673,0.9014090158485597
9,54887,lv,Random Forest,0.02664746832993864,0.16324052294065539,0.10198076799066864,0.9794947905490244
9,54887,lv,Extra Trees,1.067845306227634e-30,1.0333660078731223e-15,7.514293317525165e-17,1.0
9,54887,lv,Gradient Boosting,0.2874809166159372,0.5361724690954742,0.37978445703833225,0.7787836226923925
9,54887,lv,AdaBoost,0.9314513943984786,0.9651172956684999,0.8285952306111593,0.2832487612308946
9,54887,lv,Hist Gradient Boosting,0.08357199078428273,0.28908820588927997,0.20646832625461975,0.9356914077521802
9,54887,lv,KNN,0.1424463038468982,0.377420592770053,0.23186827579409003,0.8903876623575416
9,54887,lv,SVR,0.6020838701832101,0.7759406357339523,0.441843350587047,0.5366968556900386
9,54887,lv,Bagging,0.02689693066827191,0.16400283737872315,0.10241225476177292,0.9793028294428391
9,54887,lv,MLP Neural Network,0.17814370505795726,0.4220707346618067,0.2881815314041028,0.8629185354736986
9,54887,lv,XGBoost,0.014421960313504604,0.12009146644747329,0.08758011456152254,0.9889023109715147
9,54887,lv,LightGBM,0.08161797649877124,0.2856886005754714,0.20450080809612,0.9371950204668483
10,137338,tmp,Linear Regression,0.003931852597257284,0.06270448626101073,0.04405198539219849,0.507473308139089
10,137338,tmp,Ridge Regression,0.0039318531782028925,0.06270449089341922,0.04405207925260004,0.507473235366468
10,137338,tmp,Lasso Regression,0.004499211701215229,0.0670761634354204,0.048442060500443924,0.4364026116525259
10,137338,tmp,ElasticNet,0.0041675236188020446,0.06455636001822009,0.046065476401949204,0.4779517872433434
10,137338,tmp,Decision Tree,0.00012947172367834837,0.011378564218667854,0.00603848722240887,0.9837816199423881
10,137338,tmp,Random Forest,2.6146605379437176e-05,0.005113375145580185,0.0023197755307776038,0.9967247243551526
10,137338,tmp,Extra Trees,1.4609571407996997e-32,1.2087006001486472e-16,7.93515935524271e-17,1.0
10,137338,tmp,Gradient Boosting,0.0004023300716573955,0.02005816720583901,0.01256590854317465,0.9496017985598422
10,137338,tmp,AdaBoost,0.002123743236127502,0.046084088752274384,0.04151777531102511,0.7339675879046138
10,137338,tmp,Hist Gradient Boosting,6.20699892043806e-05,0.007878450939390345,0.004856764948457429,0.9922247526603614
10,137338,tmp,KNN,0.00016779574759170777,0.012953599792787632,0.0057730842637014,0.9789809301276142
10,137338,tmp,SVR,0.0008856714525199993,0.02976023273632112,0.015315789910298323,0.88905565002879
10,137338,tmp,Bagging,2.6761749394142356e-05,0.005173175948500337,0.002335136684858475,0.9966476678432192
10,137338,tmp,MLP Neural Network,0.00026503097280405994,0.016279771890418487,0.00867627502506489,0.9668006810919313
10,137338,tmp,XGBoost,6.539236602620224e-06,0.0025571931101542223,0.0018159499582134462,0.9991808572443863
10,137338,tmp,LightGBM,6.0466888097402246e-05,0.0077760457880212,0.004854643071532916,0.9924255664155589
10,137338,flow,Linear Regression,0.03456662014179592,0.18592100511183754,0.14623657268176793,0.47840951747481275
10,137338,flow,Ridge Regression,0.03456663043994845,0.18592103280680336,0.14622941542753023,0.47840936208159457
10,137338,flow,Lasso Regression,0.039771129322823354,0.1994270024916971,0.15629883708811998,0.3998764574329806
10,137338,flow,ElasticNet,0.036957441264826224,0.19224318262249568,0.14919494659661808,0.4423333972733775
10,137338,flow,Decision Tree,0.0076318094755552365,0.08736022822517829,0.05871317898993946,0.8848403699706252
10,137338,flow,Random Forest,0.0009813248852275592,0.031326105490909,0.02359583609401866,0.9851923700292318
10,137338,flow,Extra Trees,1.2975795750974507e-31,3.6021931862373107e-16,2.34856198770628e-16,1.0
10,137338,flow,Gradient Boosting,0.009952335872421267,0.09976139469965958,0.07890944006839144,0.8498249568903546
10,137338,flow,AdaBoost,0.022014627144669504,0.14837326964338793,0.11953331255601982,0.6678118963353278
10,137338,flow,Hist Gradient Boosting,0.0036032489412403403,0.060027068404515146,0.04701885424315556,0.9456290390495126
10,137338,flow,KNN,0.00471555424057115,0.06866989326168456,0.05164631101611197,0.9288449897148258
10,137338,flow,SVR,0.014658252229910901,0.12107126921739485,0.08997202177529992,0.7788153767359363
10,137338,flow,Bagging,0.000980529324032001,0.031313404861688245,0.023604550802995332,0.985204374591615
10,137338,flow,MLP Neural Network,0.008866720114633143,0.09416326308403476,0.07241081764432804,0.8662062763430188
10,137338,flow,XGBoost,0.000816774846379859,0.028579273020492648,0.021585536363776234,0.9876753357866601
10,137338,flow,LightGBM,0.003588244064234468,0.059901953759743665,0.04684907319963954,0.9458554540419423
10,137338,lv,Linear Regression,0.9966233928454771,0.9983102688270201,0.6953323411891574,0.19994647838625335
10,137338,lv,Ridge Regression,0.996623674118384,0.9983104097015036,0.6953555057025949,0.19994625259044985
10,137338,lv,Lasso Regression,1.094480364768483,1.0461741560411837,0.7702652427949485,0.12139041040361342
10,137338,lv,ElasticNet,1.0410593108883752,1.0203231404258042,0.7344352015441236,0.16427491681989492
10,137338,lv,Decision Tree,0.1253342713808014,0.3540258060944165,0.22478452490486261,0.8993861413278603
10,137338,lv,Random Forest,0.02615039385411057,0.16171083406534817,0.10260368186395019,0.9790074015473049
10,137338,lv,Extra Trees,7.537731573371535e-31,8.682011042017589e-16,5.304207047664823e-17,1.0
10,137338,lv,Gradient Boosting,0.2769102569251467,0.5262226305710794,0.3787672871200657,0.7777063755332898
10,137338,lv,AdaBoost,0.7539926549350514,0.8683275044216044,0.748551356704051,0.3947217342256226
10,137338,lv,Hist Gradient Boosting,0.08220732782678708,0.2867182028173082,0.20386890592127369,0.93400690511338
10,137338,lv,KNN,0.1467928048458289,0.3831354914985414,0.23664382650326587,0.8821600001489491
10,137338,lv,SVR,0.5635889308447654,0.750725602896801,0.43032856448876294,0.5475710161914777
10,137338,lv,Bagging,0.026064106553805654,0.16144381856796391,0.1023195974624884,0.9790766698977923
10,137338,lv,MLP Neural Network,0.2387781413392902,0.4886493030172971,0.3344137559623086,0.8083174705367332
10,137338,lv,XGBoost,0.014688914974212352,0.12119783403267714,0.08854582036135077,0.9882082657921059
10,137338,lv,LightGBM,0.08191555609493296,0.2862089378320198,0.2043387328217025,0.9342411289969984
11,999891,tmp,Linear Regression,0.004024938408438568,0.06344240229088562,0.04514497428360942,0.5134795629849092
11,999891,tmp,Ridge Regression,0.004024938945551787,0.06344240652396303,0.045144983606926495,0.5134794980605473
11,999891,tmp,Lasso Regression,0.00459779230208507,0.06780702251304853,0.04915795377893434,0.4442349936522785
11,999891,tmp,ElasticNet,0.004260272846995714,0.06527076563819145,0.04683881609645368,0.4850331615066962
11,999891,tmp,Decision Tree,0.0001500768676317246,0.012250586419911684,0.006329594401429544,0.9818592346474271
11,999891,tmp,Random Forest,2.65013265333469e-05,0.005147943913189702,0.00231992754933748,0.9967966126041949
11,999891,tmp,Extra Trees,1.4067061203989007e-32,1.1860464242174083e-16,8.035519718083049e-17,1.0
11,999891,tmp,Gradient Boosting,0.0004406963868780267,0.020992769871506396,0.01340703886589419,0.9467301665324002
11,999891,tmp,AdaBoost,0.0019806784102400143,0.044504813337885314,0.039819077760545184,0.7605825411598879
11,999891,tmp,Hist Gradient Boosting,6.580247358812196e-05,0.008111872384851844,0.004983438344549016,0.9920460278001654
11,999891,tmp,KNN,0.00014820832489014077,0.012174084149953161,0.005643592787744947,0.9820850975399649
11,999891,tmp,SVR,0.000921177085944682,0.030350899260889814,0.015646906463778327,0.8886513449541311
11,999891,tmp,Bagging,2.7083473028789768e-05,0.0052041784201533456,0.0023369247856734054,0.9967262447777517
11,999891,tmp,MLP Neural Network,0.0004448919016817144,0.021092460778242884,0.011677390944827925,0.9462230274190379
11,999891,tmp,XGBoost,6.629396404042347e-06,0.0025747614266262314,0.001761761355220895,0.9991986618158234
11,999891,tmp,LightGBM,6.543647437520801e-05,0.008089281449869822,0.005013143563031021,0.9920902685012506
11,999891,flow,Linear Regression,0.03366810507486509,0.1834887055784772,0.1442649967925642,0.4870139398964016
11,999891,flow,Ridge Regression,0.03366811381895635,0.18348872940580396,0.14425860750942665,0.4870138066665418
11,999891,flow,Lasso Regression,0.038472967086381905,0.1961452703645487,0.15408522208188333,0.41380437769655043
11,999891,flow,ElasticNet,0.03595490582619833,0.18961778879155386,0.14755393666571473,0.4521709659583121
11,999891,flow,Decision Tree,0.004786891033266577,0.06918736180305314,0.04727792961131941,0.9270642536655888
11,999891,flow,Random Forest,0.0009245289159687204,0.03040606709143293,0.022938629129931568,0.9859133608796798
11,999891,flow,Extra Trees,1.323036594978222e-31,3.637357000595655e-16,2.4003608846561314e-16,1.0
11,999891,flow,Gradient Boosting,0.009786630124248245,0.09892739824865629,0.07811241378923253,0.850885435400483
11,999891,flow,AdaBoost,0.021006715496215075,0.14493693627303936,0.11802414289464225,0.6799299457406793
11,999891,flow,Hist Gradient Boosting,0.00346188380740759,0.05883777534380094,0.045981135374801974,0.9472528040722952
11,999891,flow,KNN,0.004894341997460112,0.0699595740228606,0.05232667139676516,0.9254270707396888
11,999891,flow,SVR,0.014584040073380869,0.12076439903125784,0.0898623615263793,0.7777894169867645
11,999891,flow,Bagging,0.0009254364964255136,0.030420987762160415,0.022959662366674956,0.985899532476753
11,999891,flow,MLP Neural Network,0.007965245196214183,0.08924822237005163,0.06860965203438751,0.8786370738157321
11,999891,flow,XGBoost,0.0007465542005272369,0.027323144045428537,0.020619805530082892,0.9886250830829155
11,999891,flow,LightGBM,0.0034852112760939908,0.05903567799300683,0.04585253675382041,0.9468973737257693
11,999891,lv,Linear Regression,1.0195069874269784,1.0097063867416995,0.7102753402195737,0.19922763625714268
11,999891,lv,Ridge Regression,1.0195073358204807,1.0097065592638688,0.7102875925775293,0.19922736261126117
11,999891,lv,Lasso Regression,1.1249430083364758,1.0606333053117254,0.7823436937387638,0.11641285153416236
11,999891,lv,ElasticNet,1.0694164673551576,1.0341259436621624,0.7458838200368988,0.1600262058519124
11,999891,lv,Decision Tree,0.14109252833952246,0.37562285385679406,0.24010663130890267,0.8891787905151677
11,999891,lv,Random Forest,0.028552217660998545,0.1689740147507851,0.10519937134491454,0.9775736438215085
11,999891,lv,Extra Trees,8.794020168933457e-31,9.377643717338304e-16,6.18824155560896e-17,1.0
11,999891,lv,Gradient Boosting,0.29799408943146155,0.5458883488694932,0.39037807629010207,0.7659403669437594
11,999891,lv,AdaBoost,0.9123564118334121,0.9551734982888774,0.8316384468223346,0.28338911896656216
11,999891,lv,Hist Gradient Boosting,0.0850154825370524,0.291574145865254,0.20499835468556032,0.9332245391689273
11,999891,lv,KNN,0.153417208050682,0.3916850878584504,0.2398762644790046,0.8794983635770584
11,999891,lv,SVR,0.591660375479663,0.769194627828135,0.4441892424507414,0.5352800096038863
11,999891,lv,Bagging,0.02835433705940804,0.16838746111099853,0.1051005242979472,0.9777290692565752
11,999891,lv,MLP Neural Network,0.16548840858336106,0.4068026654083784,0.2843613857556819,0.8700170320089804
11,999891,lv,XGBoost,0.016223047119321425,0.12736972607068536,0.0920876113037222,0.9872575980850928
11,999891,lv,LightGBM,0.08475844630763894,0.2911330388458839,0.20579010489035843,0.9334264284267091
12,521431,tmp,Linear Regression,0.003977549810197569,0.0630678191330378,0.0446045172606048,0.5019326249151711
12,521431,tmp,Ridge Regression,0.003977550309309709,0.0630678230899855,0.04460455255319981,0.5019325624165263
12,521431,tmp,Lasso Regression,0.004515094252544389,0.06719445105471425,0.04866453523315592,0.43462150068871674
12,521431,tmp,ElasticNet,0.004202592331360157,0.06482740416953434,0.04640767550847616,0.47375288031195906
12,521431,tmp,Decision Tree,9.515518497900911e-05,0.009754751917860807,0.005266742968628396,0.9880847015198404
12,521431,tmp,Random Forest,3.1659246986972415e-05,0.005626655044248973,0.00241102618156454,0.9960356403322627
12,521431,tmp,Extra Trees,1.3765247314648135e-32,1.1732539075003388e-16,7.907964934344038e-17,1.0
12,521431,tmp,Gradient Boosting,0.00040527114698144575,0.020131347371237868,0.012665604654542075,0.9492520908582562
12,521431,tmp,AdaBoost,0.001775393707927038,0.04213542106027941,0.037529696835365875,0.7776858302107803
12,521431,tmp,Hist Gradient Boosting,5.956411360263369e-05,0.007717779058941354,0.0048069856049946045,0.9925414028417046
12,521431,tmp,KNN,0.00016266917894038855,0.012754182801747376,0.005796076050948678,0.979630623165466
12,521431,tmp,SVR,0.0008913869098586537,0.029856103393756085,0.015317295655075969,0.8883808476162807
12,521431,tmp,Bagging,3.1262629369803974e-05,0.0055912994348187054,0.002398864739825816,0.9960853046494734
12,521431,tmp,MLP Neural Network,0.0002455160332681878,0.01566895124978656,0.008311118583313775,0.9692565694796285
12,521431,tmp,XGBoost,6.152380549563179e-06,0.00248039927220663,0.0017438390339976192,0.9992296010918612
12,521431,tmp,LightGBM,6.111109352245411e-05,0.007817358474731353,0.004831598902147944,0.9923476905653683
12,521431,flow,Linear Regression,0.03422415179325225,0.18499770753512662,0.14524542300340632,0.4798332792507223
12,521431,flow,Ridge Regression,0.03422416217762642,0.18499773560134844,0.14523839834273622,0.47983312142048895
12,521431,flow,Lasso Regression,0.03941942871493171,0.1985432666068827,0.1556498683004596,0.40087120077293736
12,521431,flow,ElasticNet,0.036631705843586056,0.19139411130854067,0.1484746756951865,0.44324129874075713
12,521431,flow,Decision Tree,0.007497612851356215,0.08658875707247572,0.058161344648270365,0.8860451322826781
12,521431,flow,Random Forest,0.00090852702252833,0.03014178200651597,0.022885950746220848,0.9861914613727887
12,521431,flow,Extra Trees,1.3028320023921278e-31,3.6094764196377955e-16,2.367554916587892e-16,1.0
12,521431,flow,Gradient Boosting,0.009624439880315718,0.09810422967597125,0.07760416086372615,0.8537198712232378
12,521431,flow,AdaBoost,0.01818766857310391,0.1348616645793159,0.10871210295797036,0.723568900205397
12,521431,flow,Hist Gradient Boosting,0.0034007778456354508,0.0583161885383077,0.04585818533622545,0.9483121898638329
12,521431,flow,KNN,0.004637475127350412,0.0680990097383979,0.051424872557014,0.929515850557155
12,521431,flow,SVR,0.014393921220767915,0.11997466907963496,0.08888540194805733,0.7812293831163262
12,521431,flow,Bagging,0.0009045684028573769,0.03007604367029309,0.022842408632289275,0.9862516277203836
12,521431,flow,MLP Neural Network,0.007210511019548506,0.0849147279307218,0.06648456664309502,0.8904087413291402
12,521431,flow,XGBoost,0.0007606166675489283,0.027579279677847433,0.02037610478741014,0.988439524225574
12,521431,flow,LightGBM,0.0034247093620284,0.05852101641315195,0.04583035618090606,0.9479484590552543
12,521431,lv,Linear Regression,0.9531627566943721,0.9763005462942096,0.6945551852304328,0.20893481981547202
12,521431,lv,Ridge Regression,0.9531630820163213,0.9763007129037248,0.6945666453324646,0.2089345498187012
12,521431,lv,Lasso Regression,1.0521565603825762,1.025746830549613,0.7663982583360991,0.12677618468022311
12,521431,lv,ElasticNet,1.0011883225100322,1.0005939848460175,0.7319371836408887,0.1690766186755266
12,521431,lv,Decision Tree,0.11961804626008299,0.3458584193858565,0.21620987898101957,0.9007245397981962
12,521431,lv,Random Forest,0.027725888159921587,0.16651092504674156,0.1036437869019597,0.9769892554456603
12,521431,lv,Extra Trees,1.2562885955619224e-30,1.1208428059107675e-15,8.840345079441371e-17,1.0
12,521431,lv,Gradient Boosting,0.28128540038789235,0.5303634606455203,0.37548615277659336,0.7665507969354348
12,521431,lv,AdaBoost,0.8218550328112845,0.9065622057042112,0.7845101953623809,0.3179119777285999
12,521431,lv,Hist Gradient Boosting,0.08252525261135893,0.2872720881174482,0.20281134677813928,0.9315092271825818
12,521431,lv,KNN,0.14582821570769713,0.38187460730938516,0.2334448351209953,0.8789717465096181
12,521431,lv,SVR,0.5507565456204548,0.7421297363806781,0.4261598911604806,0.5429066831041178
12,521431,lv,Bagging,0.027408595710162385,0.1655554158285448,0.10330208014482116,0.9772525882365999
12,521431,lv,MLP Neural Network,0.17434546218718486,0.4175469580624254,0.2891164259280176,0.8553042242882312
12,521431,lv,XGBoost,0.012645683367577171,0.11245302738289073,0.08154432319419111,0.9895048776072389
12,521431,lv,LightGBM,0.0806087653371376,0.2839168282035033,0.20081929695987044,0.9330997911657583
13,954699,tmp,Linear Regression,0.0040486162564878445,0.06362873766222181,0.04542104539314579,0.5193781297540754
13,954699,tmp,Ridge Regression,0.0040486168286580585,0.06362874215838357,0.04542133945082372,0.5193780618302464
13,954699,tmp,Lasso Regression,0.004640036344217933,0.06811781223892861,0.04982469113495722,0.4491690976655591
13,954699,tmp,ElasticNet,0.004294392011797513,0.0655316107828696,0.04736550752340854,0.4902014442658561
13,954699,tmp,Decision Tree,0.00014947139207750724,0.01222584933971899,0.006153391134099557,0.982255858432265
13,954699,tmp,Random Forest,3.388932620775939e-05,0.005821453959945006,0.0024702006853592542,0.9959769090693033
13,954699,tmp,Extra Trees,1.5018569438955126e-32,1.2255027310844772e-16,8.250269311687643e-17,1.0
13,954699,tmp,Gradient Boosting,0.0004161990282832067,0.02040095655314247,0.01289711552314665,0.9505919201288936
13,954699,tmp,AdaBoost,0.0019161871488954881,0.04377427496710241,0.03866249422439295,0.7725243903352093
13,954699,tmp,Hist Gradient Boosting,6.553678228860193e-05,0.008095479126562055,0.004990809558637457,0.9922199564300588
13,954699,tmp,KNN,0.00016384422702211938,0.012800165116986553,0.005849966619284604,0.980549621443085
13,954699,tmp,SVR,0.0009095010629159091,0.03015793532249695,0.015689725537407523,0.8920307398487538
13,954699,tmp,Bagging,3.406248660301729e-05,0.0058363076172368855,0.002479695902808709,0.9959563527439445
13,954699,tmp,MLP Neural Network,0.00029051066905510625,0.017044373530731665,0.008849062927753145,0.9655127153965477
13,954699,tmp,XGBoost,6.826811085140564e-06,0.002612816695664004,0.0018570304456107822,0.9991895713242029
13,954699,tmp,LightGBM,6.369589799835987e-05,0.00798097099345436,0.004966488778179936,0.992438492639576
13,954699,flow,Linear Regression,0.035144981600985226,0.18746994852771798,0.1471717820891869,0.474994758138812
13,954699,flow,Ridge Regression,0.03514499245250083,0.18746997746972935,0.14716582613009752,0.47499459603593663
13,954699,flow,Lasso Regression,0.040475433718449964,0.20118507329931304,0.1582320314311179,0.39536702252262357
13,954699,flow,ElasticNet,0.03756924576243899,0.1938278766391434,0.15068036194300474,0.4387804443323775
13,954699,flow,Decision Tree,0.007818891306482058,0.08842449494615198,0.059830333378562334,0.8831992866563094
13,954699,flow,Random Forest,0.000992918018715138,0.03151060168760885,0.023589660905673406,0.9851675220524441
13,954699,flow,Extra Trees,1.2984997083461532e-31,3.603470144660773e-16,2.381713281754185e-16,1.0
13,954699,flow,Gradient Boosting,0.00996624274261629,0.0998310710280937,0.07890771488661613,0.851121570045497
13,954699,flow,AdaBoost,0.02029889782656228,0.14247420056474183,0.11582879833513095,0.6967695734217962
13,954699,flow,Hist Gradient Boosting,0.0035944207405352244,0.05995348814318667,0.04729991369016303,0.9463055706882867
13,954699,flow,KNN,0.004609928072418074,0.06789645110326514,0.05067942993897357,0.9311356474702299
13,954699,flow,SVR,0.014965258277025443,0.12233257242870944,0.09071418757989583,0.7764449237604769
13,954699,flow,Bagging,0.000991868232249978,0.03149393961145506,0.023524931494059098,0.9851832040466275
13,954699,flow,MLP Neural Network,0.00906532503492246,0.09521200047747375,0.07387369220635724,0.8645797224609636
13,954699,flow,XGBoost,0.0009124205354207749,0.03020629959827544,0.022624339061876258,0.9863700152324374
13,954699,flow,LightGBM,0.003510973724261847,0.059253470145315935,0.04655114383242892,0.9475521247897681
13,954699,lv,Linear Regression,1.0742996656036816,1.0364842814069501,0.7174867268759104,0.18979508401513734
13,954699,lv,Ridge Regression,1.0742999879602682,1.0364844369117503,0.7174964560358986,0.1897948409033693
13,954699,lv,Lasso Regression,1.1799475347309718,1.0862538997540914,0.7890107406815022,0.1101185973970793
13,954699,lv,ElasticNet,1.1223683621118454,1.0594188794390278,0.7516444819491203,0.15354310008287575
13,954699,lv,Decision Tree,0.1350926739022838,0.36754955298882325,0.2283351660154228,0.8981171157233252
13,954699,lv,Random Forest,0.029999312831237707,0.17320309706017878,0.10675969035670309,0.9773754088265694
